File updated: 01/20/2022,,,,,,,,,,,,,,,,,,,,,,,,,
Inpatient/Outpatient,CHARGE_CODE,CHARGE_DESC,MEDICATION_NAME,ERX_ID,NDC_CODE,CPT_CODE,GROSS_CHARGES,MIN,MAX,Aetna_HMO,Aetna_PPO,Blue_Cross_HMO_PPO,Blue_Cross_SR_HMO,Blue_Shield_HMO_PPO,Blue_Shield_Sr_HMO,Cigna_PPO,Healthnet_HMO,Healthnet_PPO,Kaiser,Kaiser_SR_MMC,Multiplan,UHC_HMO,UHC_PPO,UHC_SR_HMO/PPO,Uninsured rate for patients that do not qualify for financial assistance*
CSMC OPED,03110003,"HB PATHOLOGY FLUID, CONCENTRATE",,,,88108,541,28,505,108,505,202,37,146,28,192,190,182,177,171,206,377,225,45,255
CSMC OPED,03110004,"HB PATHOLOGY FLUID, SUREPATH",,,,88112,702,91,702,260,253,667,297,173,91,249,233,246,229,183,267,158,702,94,179
CSMC OPED,03110009,HB PATHOLOGY SMEAR PREP/SCR/INT,,,,88161,393,20,150,78,87,118,25,96,20,140,131,133,129,103,150,89,99,20,456
CSMC OPED,03110012,HB PATHOLOGY GYN (BETHESDA) MAN,,,,88164,276,14,105,55,61,83,18,67,14,98,92,93,90,72,105,62,70,14,456
CSMC OPED,03110015,HB PATHOLOGY FNA INTERP  & RPT,,,,88173,702,45,342,261,262,342,56,170,68,300,233,246,229,183,267,69,326,45,456
CSMC OPED,03110016,"HB LAB DNA ANAL, TISSUE",,,,88182,702,35,702,140,642,563,45,182,35,249,233,236,229,183,267,158,702,35,673
CSMC OPED,03110017,"HB LAB DNA ANAL, BONE MARROW",,,,88182,702,35,267,140,154,210,45,170,35,249,233,236,229,183,267,158,176,35,221
CSMC OPED,03110020,"HB FLOW CYTOMETRY, FIRST MARKER",,,,88184,1035,28,393,206,247,326,28,199,51,368,343,355,332,327,393,232,260,59,221
CSMC OPED,03110025,"HB FACS, ADDL MARKER 3",,,,88185,340,10,129,68,82,107,10,66,17,121,113,117,109,108,129,77,86,22,221
CSMC OPED,03110029,"HB FACS, ADDL MARKER 4",,,,88185,340,10,129,68,82,107,10,66,17,121,113,117,109,108,129,77,86,22,221
CSMC OPED,03110031,"HB FACS, ADDL MARKER 2",,,,88185,340,10,129,68,82,107,10,66,17,121,113,117,109,108,129,77,86,22,573
CSMC OPED,03110032,"HB FACS, ADDL MARKER 1",,,,88185,340,10,129,68,82,107,10,66,17,121,113,117,109,108,129,77,86,20,456
CSMC OPED,03110033,"HB FACS, INTERP 2-8 MARKERS",,,,88187,881,24,335,175,211,266,24,171,44,313,292,302,282,278,335,198,221,50,168
CSMC OPED,03110035,HB PATHOLOGY FNA CYTOTECH ASST,,,,88199,702,35,267,140,154,82,45,170,35,249,233,236,229,183,267,158,176,35,244
CSMC OPED,03110042,HB CELL CRYOPRESERVE/STORE,,,,88240,258,7,98,52,62,78,7,51,13,92,86,89,83,67,98,58,65,17,163
CSMC OPED,03110050,HB FROZEN CELL/THAW,,,,88241,375,10,143,75,90,113,10,74,19,133,125,129,120,98,143,85,94,25,673
CSMC OPED,03110164,HB PATHOLOGY GYN LIQUID/MAN SCR,,,,88142,251,13,242,50,242,223,57,55,13,221,71,88,82,66,214,164,186,48,1829
CSMC OPED,03110174,HB FLOW CYTOM- 1ST MARKER,,,,88184,1035,59,964,96,712,964,463,208,74,512,343,363,338,269,393,191,342,59,2822
CSMC OPED,03110192,"HB LAB ANEU-FISH PROBE, EACH",,,,88271,2814,138,1743,559,159,1743,179,948,138,998,933,946,918,731,1068,631,705,139,502
CSMC OPED,03110193,HB LAB MOLEC CYTG INTERPHASE ISH ANALYZE 100-300 CLL,,,,88275,4341,213,2688,862,245,2688,276,1463,213,1540,1439,1460,1415,1128,1647,973,1087,214,186
CSMC OPED,03110198,HB CYTO QUICK STAIN,,,,88172,772,38,293,154,290,89,47,143,38,274,256,260,252,201,293,173,167,38,1139
CSMC OPED,03110199,HB LAB ADNL CELLS COUNT/KARYOTYPE,,,,88285,286,14,277,57,107,277,17,78,14,102,95,97,94,75,109,65,55,15,91
CSMC OPED,03110200,HB LAB CBK-BLOOD TISSUE CULTURE,,,,88230,1753,86,1753,348,1753,1581,112,467,86,622,581,614,572,456,159,393,439,87,1139
CSMC OPED,03110209,HB CYTOPATH FNA - ADQC 2 SM ST,,,,88177,140,7,54,28,31,42,7,36,7,50,47,48,46,37,54,32,36,7,573
CSMC OPED,03110213,HB CELL CULTURE,,,,88230,1753,86,683,348,367,683,112,250,86,622,581,590,572,456,666,393,439,87,714
CSMC OPED,03110216,HB LUMINX C1Q  INTERP,,,,88187,881,44,335,175,193,264,56,214,44,313,292,297,288,229,335,198,221,44,941
CSMC OPED,03110219,HB LUMINX SINGLE AG INTERP,,,,88188,1099,54,417,219,241,329,70,266,54,390,365,370,359,286,417,247,276,54,221
CSMC OPED,03110222,HB FLOW SCREEN INTERPRETATION,,,,88189,1447,71,549,288,317,433,92,351,71,514,480,487,472,376,549,325,363,72,716
CSMC OPED,03110223,"HB FACS, ADD'L MARKER 5",,,,88185,340,17,131,68,75,131,22,51,17,121,113,115,109,108,129,77,86,17,221
CSMC OPED,03110224,"HB FACS, INTERP 2-8 MARKERS (5X)",,,,88187,1101,54,418,219,242,329,70,267,54,391,365,371,359,286,418,247,276,55,221
CSMC OPED,03110248,"HB FACS, ADDL MARKER 6",,,,88185,340,17,139,68,75,139,22,51,17,121,113,115,109,107,129,77,86,17,221
CSMC OPED,03110249,"HB FACS, ADDL MARKER 7",,,,88185,340,17,187,68,75,187,22,51,17,121,113,115,109,108,129,77,86,17,221
CSMC OPED,03110250,"HB FACS, ADDL MARKER 8",,,,88185,340,17,203,68,75,203,22,49,17,121,113,115,109,108,129,77,86,17,714
CSMC OPED,03110251,"HB FACS, ADDL MARKER 9",,,,88185,340,17,203,68,75,203,22,49,17,121,113,115,109,108,129,77,86,17,190
CSMC OPED,03110252,"HB FACS, INTERP 9-15 MARKERS",,,,88188,1099,54,656,219,241,656,70,159,54,390,365,370,352,347,417,247,276,54,332
CSMC OPED,03120001,HB PATHOLOGY LEVEL I SURGICAL,,,,88300,292,22,111,109,107,66,26,80,22,104,102,103,94,76,111,87,77,22,456
CSMC OPED,03120003,HB PATHOLOGY LEVEL II SURGICAL,,,,88302,510,25,242,190,191,153,64,149,25,242,169,179,167,133,194,195,176,26,456
CSMC OPED,03120004,HB PATHOLOGY LEVEL III SURGICAL,,,,88304,702,35,340,261,262,191,54,192,44,340,238,246,239,183,120,202,207,35,456
CSMC OPED,03120006,HB LAB TISSUE GR M  7,,,,88305,702,52,700,234,700,590,98,184,52,331,245,241,214,225,267,256,588,99,456
CSMC OPED,03120007,HB CYTOLOGY CELL BLOCK,,,,88305,702,53,655,53,655,311,63,172,80,308,246,246,229,222,267,151,294,54,673
CSMC OPED,03120008,HB LAB TISSUE GR M 7 - BM,,,,88305,702,30,581,87,160,581,34,155,56,347,233,246,229,183,267,130,207,30,1879
CSMC OPED,03120009,HB PATHOLOGY LEVEL V SURGICAL,,,,88307,1035,66,1035,378,1035,245,66,275,78,500,362,363,319,332,393,213,262,66,85
CSMC OPED,03120010,HB PATHOLOGY LEVEL VI SURGICAL,,,,88309,2890,142,1383,1072,1079,625,242,798,318,1383,1012,1012,942,751,1097,686,646,142,85
CSMC OPED,03120011,HB PATHOLOGY DECALICIFICATION,,,,88311,131,7,64,49,49,33,14,37,12,64,44,45,14,35,50,29,42,7,456
CSMC OPED,03120012,HB PATHOLOGY DECAL - BM,,,,88311,131,6,109,17,30,109,7,30,12,65,44,46,43,35,50,25,39,6,163
CSMC OPED,03120013,HB PATHOLOGY TISSUE STAIN GR I,,,,88312,702,35,702,180,702,511,35,190,43,308,235,236,229,183,267,160,284,57,177
CSMC OPED,03120015,HB PATHOLOGY TISS STN GR II - BM,,,,88313,251,11,208,32,58,208,12,56,20,124,84,88,82,66,96,47,74,11,177
CSMC OPED,03120016,HB LAB IRON STAIN - BM,,,,88313,272,12,226,34,62,226,13,60,20,135,91,96,89,71,104,51,81,12,163
CSMC OPED,03120017,HB LAB IRON STAIN,,,,88313,272,14,104,54,60,82,18,66,14,97,91,92,89,71,104,61,69,14,631
CSMC OPED,03120018,HB PATHOLOGY TISSUE STAIN GR II,,,,88313,251,13,213,93,83,213,14,66,20,90,88,85,81,81,96,55,94,13,1879
CSMC OPED,03120019,"HB PATHOLOGY TISSUE STAIN, FROZ",,,,88314,971,48,369,193,213,225,62,183,48,345,322,327,317,253,369,218,151,48,289
CSMC OPED,03120022,"HB PATHOLOGY TISSUE STAIN, ENZ",,,,88319,2890,142,1097,574,633,668,184,543,142,1025,958,972,942,751,1097,648,449,142,101
CSMC OPED,03120025,HB PATHOLOGY INTRAOPERATIVE CON,,,,88329,444,22,169,89,98,111,29,150,22,158,148,156,145,116,169,84,112,22,673
CSMC OPED,03120027,"HB PATH CON INTRAOP FZS, ADDL",,,,88332,156,8,60,31,59,33,10,44,8,56,52,53,51,41,60,35,31,8,1879
CSMC OPED,03120028,HB IMMUNOFLUOR ANTB INITIAL STAIN,,,,88346,1035,59,481,206,159,282,61,300,59,481,363,348,320,332,393,416,400,62,1376
CSMC OPED,03120032,"HB PATHOLOGY EM, DIAGNOSTIC",,,,88348,2890,142,1097,574,1081,497,183,770,168,1025,958,972,925,925,1097,1002,806,142,1272
CSMC OPED,03120040,HB LAB CTK-TIS CULT SOLID TISSUE,,,,88233,2117,104,2117,421,2029,1969,135,651,104,1003,702,712,691,550,804,475,2117,104,1272
CSMC OPED,03120042,HB LAB CAK-TISSUE CULTURE  AMNIO,,,,88235,1957,96,1072,389,732,881,125,449,96,694,649,658,638,509,743,439,1072,97,1235
CSMC OPED,03120043,HB LAB CCCK-TISSUE CULTURE CVS,,,,88235,1957,96,1554,726,706,1554,125,445,96,975,685,612,608,509,743,1193,1180,97,1645
CSMC OPED,03120044,HB LAB CCBK-TIS CULT  CANCER/HEM,,,,88237,1900,138,1751,235,1549,1751,761,414,138,939,630,666,620,494,721,350,950,784,1728
CSMC OPED,03120045,HB LAB CMS-BLOOD TISSUE CULTURE,,,,88239,2530,124,960,503,554,662,149,853,124,898,839,851,825,657,960,567,634,125,1728
CSMC OPED,03120048,HB LAB ANALYSIS 5 CELLS/1 KARYT,,,,88261,2659,130,2659,528,2549,2451,169,897,130,1260,881,894,867,691,1009,596,2659,131,1436
CSMC OPED,03120049,HB LAB CFKS-CHROM ANL 5 CELLS/1K,,,,88261,2659,130,1203,528,563,1203,169,644,130,943,881,894,867,691,1009,596,666,131,1429
CSMC OPED,03120054,HB LAB CTK-TIS CHROM AN 20 CELLS,,,,88262,2209,108,2209,439,2209,2103,141,636,108,784,732,743,721,574,839,496,554,109,1429
CSMC OPED,03120055,HB LAB CCBK-ANALYZE 20-25 CELLS,,,,88264,2199,160,2019,272,1793,2019,881,483,160,1087,729,770,717,572,835,405,1100,907,2071
CSMC OPED,03120057,HB LAB CKST-ANALYZE 20-25 CELLS,,,,88264,2199,108,835,437,482,575,140,533,108,780,729,740,717,572,835,493,551,109,289
CSMC OPED,03120058,HB LAB CCCK-ANALYSIS 15 CELLS/1K,,,,88267,3186,156,2483,1182,1174,2483,203,728,156,1587,1116,995,990,828,1209,2151,1920,157,289
CSMC OPED,03120062,HB LAB CCBK-1 CHROM ADD KARYOTYPE,,,,88280,445,33,410,56,367,410,179,99,33,220,148,156,146,116,169,82,223,184,289
CSMC OPED,03120063,HB LAB CAK-1 CHROMO ADD KARYOTYPE,,,,88280,445,22,423,89,167,423,29,102,22,158,148,150,146,116,169,100,244,22,289
CSMC OPED,03120065,HB LAB CKST-ADDITIONAL KARYTYPE,,,,88280,445,22,169,89,98,117,27,150,22,158,148,150,146,116,169,100,112,22,186
CSMC OPED,03120066,HB LAB CCCK-1 CHROM ADD KARYOTYPE,,,,88280,445,22,354,166,161,354,29,102,22,222,156,139,139,116,169,272,269,22,673
CSMC OPED,03120069,HB LAB CCCK-AD CELLS CNT/KARY,,,,88285,286,14,228,107,104,228,19,65,14,143,101,90,89,75,109,175,173,15,673
CSMC OPED,03120078,HB LAB HER2/NEU RECEPTOR,,,,88361,1035,73,393,384,372,314,73,241,91,368,343,348,338,269,393,165,262,81,186
CSMC OPED,03120079,HB LAB KI67 (MIB-1),,,,88361,1035,74,393,384,372,311,74,242,94,368,343,348,338,269,393,165,255,87,1436
CSMC OPED,03120082,HB LAB CAK-ADNL CELLS CNT/KARYO,,,,88285,286,14,157,57,107,129,19,66,14,102,95,97,94,75,109,65,157,15,1436
CSMC OPED,03120084,HB LAB CHRK-CHRM ANL 15-20 CLS/1K,,,,88262,2209,108,839,439,484,660,141,535,108,784,732,743,721,574,839,496,554,109,502
CSMC OPED,03120085,HB LAB CMS-CHRM AN 15-20 CELLS/1K,,,,88262,2209,108,839,439,484,660,141,535,108,784,732,743,721,574,839,496,554,109,502
CSMC OPED,03120088,HB LAB HPV HIGH RISK IN SITU,,,,88365,772,38,358,154,290,231,50,223,38,274,271,260,252,201,293,316,358,38,502
CSMC OPED,03120089,HB LAB HPV LOW RISK IN SITU,,,,88365,772,38,293,154,289,174,50,232,76,274,271,260,252,201,293,173,194,38,456
CSMC OPED,03120090,"HB LAB TISSUE INSITU INTRP, RPT",,,,88365,772,29,309,286,290,155,29,176,38,274,256,260,252,201,293,173,309,38,625
CSMC OPED,03120091,"HB OUTSIDE CONSULT, WITH PREP",,,,88323,702,35,267,140,154,105,45,170,35,249,233,236,229,183,267,158,176,35,917
CSMC OPED,03120098,HB IMMUNOFLUOR ANTB ADDL STAIN,,,,88350,962,55,447,191,244,218,58,268,55,447,337,324,301,308,365,356,343,58,706
CSMC OPED,03200002,HB XR C-SPINE 1 VW,,,,72020,1411,96,865,444,492,226,96,356,158,501,487,483,502,347,865,369,264,104,917
CSMC OPED,03200002,HB XR C-SPINE 1 VW,,,,72020,1086,74,666,342,379,174,74,274,122,386,375,372,387,267,666,284,204,80,706
CSMC OPED,03200003,HB XR L-SPINE 1VW,,,,72020,1411,89,865,444,528,306,89,407,96,501,487,483,502,347,865,369,303,104,706
CSMC OPED,03200003,HB XR L-SPINE 1VW,,,,72020,1086,69,666,342,407,235,69,314,74,386,375,372,387,267,666,284,233,80,917
CSMC OPED,03200004,HB XR T-SPINE 1VW,,,,72020,1086,74,666,342,406,208,74,176,74,386,375,372,387,267,666,284,311,80,706
CSMC OPED,03200011,HB XR KNEE 1-2VW UNILATERAL,,,,73560,1411,77,618,520,515,414,82,374,138,618,494,477,585,348,164,327,521,77,1938
CSMC OPED,03200011,HB XR KNEE 1-2VW UNILATERAL,,,,73560,1086,59,476,400,397,319,63,288,107,476,381,367,450,268,127,252,401,59,2521
CSMC OPED,03200013,HB XR COLON POUCH-O-GRAM,,,,74270,2982,202,1827,938,1117,585,202,629,202,1058,1028,1020,1061,732,1827,780,853,219,1938
CSMC OPED,03200014,HB XR COLON ENEMA W CONT,,,,74270,3878,140,2376,1220,1453,813,312,852,262,1376,1336,1326,1379,952,2376,1015,478,140,1457
CSMC OPED,03200014,HB XR COLON ENEMA W CONT,,,,74270,2982,108,1827,938,1118,625,240,655,202,1058,1028,1020,1061,732,1827,780,368,108,1457
CSMC OPED,03200019,HB IMG ABSCESS/FISTULA S&I,,,,76080,2241,152,1373,705,781,557,432,400,152,795,772,767,797,550,1373,586,641,165,1166
CSMC OPED,03200021,HB PATHOLOGY TISSUE XRAY,,,,76098,2241,147,1373,830,834,672,160,544,203,1103,784,785,797,550,1373,744,748,147,897
CSMC OPED,03200024,HB PLCMT VEIN DEVICE,,,,77001,1794,288,1646,660,652,1281,288,476,383,865,628,628,638,441,1100,1646,1578,394,1709
CSMC OPED,03200024,HB PLCMT VEIN DEVICE,,,,77001,1380,222,1266,508,502,985,222,367,294,665,484,484,491,339,846,1266,1214,303,1314
CSMC OPED,03200027,HB XR GUIDANCE S&I,,,,77002,2629,176,1928,827,881,1928,181,625,185,1231,782,899,935,646,1611,688,1834,176,917
CSMC OPED,03200027,HB XR GUIDANCE S&I,,,,77002,2022,136,1483,636,678,1483,139,481,143,947,601,692,719,497,1239,529,1411,136,706
CSMC OPED,03200030,HB XR MANDIBLE 1-3VW,,,,70100,1411,96,865,444,492,304,96,296,96,501,487,483,585,347,865,369,599,104,924
CSMC OPED,03200030,HB XR MANDIBLE 1-3VW,,,,70100,1086,74,666,342,379,234,74,228,74,386,375,372,450,267,666,284,461,80,706
CSMC OPED,03200031,HB XR MANDIBLE 4VW/MORE,,,,70110,1422,97,872,448,496,353,97,330,97,505,490,487,506,349,872,372,407,105,1047
CSMC OPED,03200032,HB XR MASTOIDS 1-3VW,,,,70120,1086,74,666,342,379,270,74,252,74,386,375,372,387,267,666,284,311,80,805
CSMC OPED,03200033,HB XR FACIAL BONES 1-2VW,,,,70140,1611,109,987,507,561,320,109,388,109,572,555,551,573,396,987,422,461,118,1201
CSMC OPED,03200033,HB XR FACIAL BONES 1-2VW,,,,70140,1239,84,760,390,432,246,84,298,84,440,427,424,441,304,760,324,355,91,924
CSMC OPED,03200034,HB XR FACIAL BONES 3VW/MORE,,,,70150,1848,125,1133,581,694,657,125,300,125,656,637,632,657,454,1133,484,529,136,917
CSMC OPED,03200034,HB XR FACIAL BONES 3VW/MORE,,,,70150,1422,97,872,448,534,506,97,231,97,505,490,487,506,349,872,372,407,105,706
CSMC OPED,03200035,HB XR NASAL BONES 3VW/MORE,,,,70160,1411,39,865,444,492,504,39,353,96,501,494,483,502,347,865,369,404,104,1201
CSMC OPED,03200035,HB XR NASAL BONES 3VW/MORE,,,,70160,1086,30,666,342,379,388,30,272,74,386,381,372,387,267,666,284,311,80,924
CSMC OPED,03200037,HB XR ORBITS 4VW/MORE,,,,70200,1848,125,1133,581,644,459,125,429,125,656,637,632,657,454,1133,484,487,136,917
CSMC OPED,03200037,HB XR ORBITS 4VW/MORE,,,,70200,1422,97,872,448,496,353,97,330,97,505,490,487,506,349,872,372,375,105,706
CSMC OPED,03200038,HB XR SINUSES 1-2VW,,,,70210,1411,29,865,29,492,676,96,328,96,501,487,483,502,347,865,369,404,104,1201
CSMC OPED,03200038,HB XR SINUSES 1-2VW,,,,70210,1086,23,666,23,379,521,74,252,74,386,375,372,387,267,666,284,311,80,924
CSMC OPED,03200039,HB XR SINUSES 3VW/MORE,,,,70220,1848,125,1133,581,644,375,144,462,125,656,637,632,657,454,1133,484,654,136,1201
CSMC OPED,03200039,HB XR SINUSES 3VW/MORE,,,,70220,1422,97,872,448,496,289,111,355,97,505,490,487,506,349,872,372,503,105,924
CSMC OPED,03200040,HB XR SKULL 1-3VW,,,,70250,1848,125,1133,581,644,314,125,623,125,656,647,632,657,454,1133,484,523,136,1109
CSMC OPED,03200040,HB XR SKULL 1-3VW,,,,70250,1422,97,872,448,496,242,97,480,97,505,498,487,506,349,872,372,403,105,660
CSMC OPED,03200041,HB XR SKULL 4VW/MORE,,,,70260,1706,116,1046,537,594,311,116,396,116,605,588,584,607,419,1046,447,488,125,706
CSMC OPED,03200042,HB XR TMJ UNILATERAL,,,,70328,1015,69,622,320,354,149,69,236,69,360,350,347,361,250,622,266,291,75,917
CSMC OPED,03200043,HB XR TMJ BILAT,,,,70330,1086,74,666,342,379,270,74,252,74,386,375,372,387,267,666,284,311,80,706
CSMC OPED,03200044,HB XR NECK SOFT TISSUE,,,,70360,1411,96,865,444,527,335,96,325,96,501,487,483,558,347,865,563,448,104,1457
CSMC OPED,03200044,HB XR NECK SOFT TISSUE,,,,70360,1086,74,666,342,406,258,74,250,74,386,375,372,430,267,666,434,345,80,1102
CSMC OPED,03200045,HB SIALOGRAM S&I,,,,70390,2241,152,1373,705,781,557,152,520,152,795,772,767,797,550,1373,586,641,165,917
CSMC OPED,03200048,HB XR PLACEMENT NEEDLE SPINE,,,,77003,1696,37,1039,534,525,430,121,489,65,602,585,594,603,417,1039,555,515,37,706
CSMC OPED,03200052,HB XR RIBS 2-3VW UNILAT,,,,71100,1411,21,865,21,527,338,103,355,22,501,494,483,585,344,865,414,583,69,1000
CSMC OPED,03200052,HB XR RIBS 2-3VW UNILAT,,,,71100,1086,16,666,16,406,260,80,273,17,386,381,372,450,265,666,319,449,53,770
CSMC OPED,03200053,HB XR RIBS 2-3VW UNI & CHEST,,,,71101,1539,46,943,484,536,281,89,399,46,546,531,527,548,378,943,403,584,197,1201
CSMC OPED,03200053,HB XR RIBS 2-3VW UNI & CHEST,,,,71101,1184,36,726,373,413,216,68,307,36,420,408,405,421,291,726,310,449,152,924
CSMC OPED,03200054,HB XR RIBS 3VW BILAT,,,,71110,1848,125,1133,581,644,409,125,281,125,656,637,632,657,454,1133,484,722,136,917
CSMC OPED,03200054,HB XR RIBS 3VW BILAT,,,,71110,1422,97,872,448,496,315,97,216,97,505,490,487,506,349,872,372,555,105,706
CSMC OPED,03200055,HB XR STERNUM 2VW/MORE,,,,71120,1411,96,865,522,492,319,96,285,96,501,487,483,502,347,865,369,495,104,706
CSMC OPED,03200055,HB XR STERNUM 2VW/MORE,,,,71120,1086,74,666,402,379,245,74,219,74,386,375,372,387,267,666,284,381,80,1201
CSMC OPED,03200056,HB XR STERNOCLAV JNT 3VW/MORE,,,,71130,1086,74,666,342,379,270,74,252,74,386,375,372,387,267,666,284,311,80,924
CSMC OPED,03200060,HB XR C-SPINE 2-3VW,,,,72040,1848,34,765,666,676,383,127,434,125,621,645,647,765,445,34,414,548,175,1442
CSMC OPED,03200060,HB XR C-SPINE 2-3VW,,,,72040,1422,26,589,512,520,295,98,334,97,478,496,498,589,342,26,319,422,135,1109
CSMC OPED,03200061,HB XR C-SPINE 4-5VW,,,,72050,2218,119,1886,698,808,543,119,449,150,1078,764,779,789,545,1886,580,582,174,1331
CSMC OPED,03200061,HB XR C-SPINE 4-5VW,,,,72050,1706,92,1451,537,621,418,92,345,116,830,588,599,607,419,1451,447,448,134,1201
CSMC OPED,03200062,HB XR C-SPINE 6VW/MORE,,,,72052,2047,79,1255,644,769,369,79,491,139,726,706,700,728,503,1255,536,449,150,924
CSMC OPED,03200063,HB XR T-SPINE 2VW,,,,72070,1848,35,1542,684,743,371,116,471,35,921,639,647,765,454,1542,364,477,136,1109
CSMC OPED,03200063,HB XR T-SPINE 2VW,,,,72070,1422,27,1187,526,572,286,89,362,27,709,492,498,589,349,1187,280,367,105,1331
CSMC OPED,03200064,HB XR T-SPINE 3VW,,,,72072,1706,65,1046,537,641,268,65,376,116,605,478,584,607,419,1046,447,377,125,917
CSMC OPED,03200065,HB XR T-SPINE 4VW/MORE,,,,72074,2047,46,1255,644,769,656,46,332,139,726,706,700,728,503,1255,536,530,150,706
CSMC OPED,03200066,HB XR T/L-SPINE MIN 2VW,,,,72080,1411,85,865,444,528,340,85,270,96,501,487,483,502,347,865,369,551,104,1201
CSMC OPED,03200066,HB XR T/L-SPINE MIN 2VW,,,,72080,1086,65,666,342,407,261,65,208,74,386,375,372,387,267,666,284,424,80,924
CSMC OPED,03200068,HB XR L-SPINE 2-3VW,,,,72100,1848,98,1133,363,700,434,127,468,98,656,647,652,765,444,1133,563,510,133,1442
CSMC OPED,03200068,HB XR L-SPINE 2-3VW,,,,72100,1422,75,872,280,539,334,98,361,75,505,498,502,589,342,872,434,393,103,1109
CSMC OPED,03200069,HB XR L-SPINE 4-5VW,,,,72110,2218,150,1886,698,834,464,154,432,150,1105,765,777,789,545,1886,580,510,150,1331
CSMC OPED,03200069,HB XR L-SPINE 4-5VW,,,,72110,1706,115,1451,537,642,357,118,333,116,850,588,598,607,419,1451,447,392,115,924
CSMC OPED,03200070,HB XR L-SPINE 6VW W BENDING,,,,72114,2047,42,1255,644,766,421,42,430,139,726,706,700,728,503,1255,536,489,99,1201
CSMC OPED,03200071,HB XR L-SPINE 2-3VW BEND ONLY,,,,72120,1422,97,872,448,496,353,97,330,97,505,490,487,506,349,872,372,407,105,924
CSMC OPED,03200072,HB XR PELVIS 1-2VW,,,,72170,1848,121,1133,575,690,346,121,449,158,656,647,632,752,448,1133,256,561,137,1442
CSMC OPED,03200072,HB XR PELVIS 1-2VW,,,,72170,1422,93,872,442,531,266,93,346,121,505,498,487,579,345,872,197,432,106,1109
CSMC OPED,03200073,HB XR PELVIS 3VW/MORE,,,,72190,2218,163,1359,698,827,385,175,748,163,787,765,759,710,509,1359,580,802,181,917
CSMC OPED,03200073,HB XR PELVIS 3VW/MORE,,,,72190,1706,126,1046,537,636,296,135,575,126,605,588,584,546,391,1046,447,617,140,706
CSMC OPED,03200074,HB XR SACROILIAC JNT 2VW/LESS,,,,72200,1411,73,865,444,529,208,195,298,96,501,487,483,502,347,865,369,499,73,1201
CSMC OPED,03200074,HB XR SACROILIAC JNT 2VW/LESS,,,,72200,1086,56,666,342,407,160,150,229,74,386,375,372,387,267,666,284,384,56,924
CSMC OPED,03200075,HB XR SACROILIAC JNT 3VW/MORE,,,,72202,1848,54,1133,575,694,265,54,623,125,656,637,647,657,454,1133,484,529,136,917
CSMC OPED,03200075,HB XR SACROILIAC JNT 3VW/MORE,,,,72202,1422,42,872,442,534,204,42,480,97,505,490,498,506,349,872,372,407,105,706
CSMC OPED,03200076,HB XR SACRUM/COCCYX 2VW/MORE,,,,72220,1411,44,865,444,528,331,139,370,44,501,487,483,502,347,865,369,495,104,6858
CSMC OPED,03200076,HB XR SACRUM/COCCYX 2VW/MORE,,,,72220,1086,34,666,342,407,255,107,285,34,386,375,372,387,267,666,284,381,80,6858
CSMC OPED,03200077,HB MYELOGRAM C-SPINE,,,,72240,10550,713,6464,3317,3673,2619,714,2446,713,3742,3635,3607,3751,2589,6464,2759,3016,773,6858
CSMC OPED,03200078,HB MYELOGRAM T-SPINE,,,,72255,10550,713,6464,3317,3673,2619,714,2446,713,3742,3635,3607,3751,2589,6464,2759,3016,773,6858
CSMC OPED,03200079,HB MYELOGRAM L-SPINE,,,,72265,10550,713,6464,3317,3673,2619,714,2446,713,3742,3635,3607,3751,2589,6464,2759,3016,773,7201
CSMC OPED,03200080,HB MYELOGRAM 2/MORE REGION S&I,,,,72270,10550,713,6464,3317,3673,2619,714,2446,713,3742,3635,3607,3751,2589,6464,2759,3016,773,917
CSMC OPED,03200081,HB DISCOGRAM LUMBAR S&I,,,,72295,11078,257,6787,3483,3857,5666,749,2681,749,3929,3816,3787,3939,2718,6787,2897,257,811,706
CSMC OPED,03200082,HB XR CLAVICLE UNILATERAL,,,,73000,1411,125,865,519,529,289,142,307,125,501,487,483,577,348,865,529,459,146,917
CSMC OPED,03200082,HB XR CLAVICLE UNILATERAL,,,,73000,1086,96,666,400,407,223,109,236,96,386,375,372,445,268,666,408,353,112,706
CSMC OPED,03200083,HB XR SCAPULA UNILATERAL,,,,73010,1411,96,865,444,529,240,96,414,96,501,487,483,502,348,865,369,404,104,917
CSMC OPED,03200083,HB XR SCAPULA UNILATERAL,,,,73010,1086,74,666,342,407,185,74,319,74,386,375,372,387,268,666,284,311,80,706
CSMC OPED,03200084,HB XR SHOULDER 1VW UNILATERAL,,,,73020,1411,73,865,519,530,728,73,274,127,501,487,483,502,348,865,369,460,104,1201
CSMC OPED,03200084,HB XR SHOULDER 1VW UNILATERAL,,,,73020,1086,56,666,400,408,560,56,211,98,386,375,372,387,268,666,284,354,80,924
CSMC OPED,03200085,HB XR SHOULDER 2VW/MORE UNILT,,,,73030,1848,107,1133,673,677,548,107,466,147,897,647,647,763,450,1133,951,751,166,1201
CSMC OPED,03200085,HB XR SHOULDER 2VW/MORE UNILT,,,,73030,1422,82,872,518,521,422,82,359,113,690,498,498,587,346,872,732,578,128,924
CSMC OPED,03200086,HB XR AC JNTS WO/W WEIGHTS BIL,,,,73050,1848,125,1133,581,685,218,125,331,125,656,637,632,657,454,1133,484,529,136,917
