Code,Description,Charge Amount,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
4471411155,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,750.00",,,,,,,
4471030493,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,008.16",,,,,,,
4471411860,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$294.00,,,,,,,
4471026836,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,996.22",,,,,,,
4471410241,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,217.60",,,,,,,
4471028975,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$196.00,,,,,,,
4471410543,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$357.00,,,,,,,
4470404693,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$336.00,,,,,,,
4471411359,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$420.00,,,,,,,
4471411350,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$11,662.00",,,,,,,
4471411697,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$3,920.00",,,,,,,
4471023488,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,732.50",,,,,,,
4471024421,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$6,223.14",,,,,,,
4471410591,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,717.00",,,,,,,
4471025581,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,774.08",,,,,,,
4471024898,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$22,279.95",,,,,,,
4471410651,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$19,295.00",,,,,,,
4471027380,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$22,015.00",,,,,,,
4471411081,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,050.00",,,,,,,
4471025656,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,447.60",,,,,,,
4471411098,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,916.00",,,,,,,
4471024490,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,516.90",,,,,,,
4471411589,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,765.00",,,,,,,
4471410739,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,400.00",,,,,,,
4471027561,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,407.00",,,,,,,
4471025944,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,771.00",,,,,,,
4471024950,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$308.00,,,,,,,
4471411916,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,779.00",,,,,,,
4471411343,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$12,075.00",,,,,,,
4470411262,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$9,697.30",,,,,,,
4471032172,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,106.00",,,,,,,
4470490171,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$990.16,,,,,,,
4470404462,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$17,874.05",,,,,,,
4471024708,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,272.50",,,,,,,
4471025914,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$877.80,,,,,,,
4471024060,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,094.40",,,,,,,
4471027687,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$11,592.00",,,,,,,
4471410797,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,144.00",,,,,,,
4471026734,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$10,780.00",,,,,,,
4471411624,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$15,533.00",,,,,,,
4471027114,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$408.10,,,,,,,
4471411033,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,765.00",,,,,,,
4471018477,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$12,257.00",,,,,,,
4471411313,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$840.00,,,,,,,
4471027562,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$13,825.00",,,,,,,
4471411937,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$7,700.00",,,,,,,
4471025223,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$308.00,,,,,,,
4471026996,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$228.22,,,,,,,
4470404321,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$4,647.76",,,,,,,
4470490243,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$161.79,,,,,,,
4470490157,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$831.19,,,,,,,
4471024275,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,465.00",,,,,,,
4471411343,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$12,075.00",,,,,,,
4471410295,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$525.00,,,,,,,
4470411262,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$9,697.30",,,,,,,
4471025944,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,771.00",,,,,,,
4471024950,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$308.00,,,,,,,
4471027561,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,407.00",,,,,,,
4471411589,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,765.00",,,,,,,
4470490171,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$990.16,,,,,,,
4471411313,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$840.00,,,,,,,
4471024060,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,094.40",,,,,,,
4471026734,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$10,780.00",,,,,,,
4471411624,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$15,533.00",,,,,,,
4471411937,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$7,700.00",,,,,,,
4471410057,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,089.00",,,,,,,
4471032172,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,106.00",,,,,,,
4471411033,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,765.00",,,,,,,
4471027687,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$11,592.00",,,,,,,
4471410797,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,144.00",,,,,,,
4471027562,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$13,825.00",,,,,,,
4471027114,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$408.10,,,,,,,
4471410969,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,100.00",,,,,,,
4471024275,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,465.00",,,,,,,
4471410591,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,717.00",,,,,,,
4471411860,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$294.00,,,,,,,
4471410241,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,217.60",,,,,,,
4471411697,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$3,920.00",,,,,,,
4471026836,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,996.22",,,,,,,
4471028975,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$196.00,,,,,,,
4471020422,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,372.83",,,,,,,
4470490201,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$554.12,,,,,,,
4470404693,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$336.00,,,,,,,
4471411350,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$11,662.00",,,,,,,
4471411647,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,491.00",,,,,,,
4471028054,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,834.13",,,,,,,
4471024898,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$22,279.95",,,,,,,
4471025581,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,774.08",,,,,,,
4471014814,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,060.29",,,,,,,
4471024421,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$6,223.14",,,,,,,
4471023488,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,732.50",,,,,,,
4471023687,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,932.70",,,,,,,
4471029395,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,501.50",,,,,,,
4471410642,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$21,622.00",,,,,,,
4471410651,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$19,295.00",,,,,,,
4471025603,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,773.15",,,,,,,
4471410281,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,144.00",,,,,,,
4471411098,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,916.00",,,,,,,
4471025656,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,447.60",,,,,,,
4471411081,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,050.00",,,,,,,
4471024490,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,516.90",,,,,,,
4471410592,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,225.00",,,,,,,
4471025900,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$11,550.00",,,,,,,
4471411466,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,351.00",,,,,,,
4471025693,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$16,465.98",,,,,,,
4471411117,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,351.00",,,,,,,
4471410274,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$4,410.00",,,,,,,
4471023225,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,939.83",,,,,,,
4471023930,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,111.57",,,,,,,
4471027106,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,951.95",,,,,,,
4471025282,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,848.00",,,,,,,
4471411080,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,050.00",,,,,,,
4471410972,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,750.00",,,,,,,
4471411649,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,351.00",,,,,,,
4471021875,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,494.80",,,,,,,
4471024297,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,201.20",,,,,,,
4471030579,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$207.90,,,,,,,
4471410674,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$10,465.00",,,,,,,
4470405319,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$336.00,,,,,,,
4470490149,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$94.19,,,,,,,
4471027730,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$301.35,,,,,,,
4471410967,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,400.00",,,,,,,
4471025603,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,773.15",,,,,,,
4471410641,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$23,026.50",,,,,,,
4471024113,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$408.10,,,,,,,
4471411803,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,792.00",,,,,,,
4471410844,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,155.00",,,,,,,
4471001621,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,087.54",,,,,,,
4471411172,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$4,648.00",,,,,,,
4471411577,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$840.00,,,,,,,
4471011045,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$7,700.00",,,,,,,
4471027673,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,834.13",,,,,,,
4471410350,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,800.00",,,,,,,
4471025316,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,571.49",,,,,,,
4471029390,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,635.00",,,,,,,
4471022058,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,188.49",,,,,,,
4471410484,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$775.00,,,,,,,
4471410828,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,737.00",,,,,,,
4471003488,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,828.00",,,,,,,
4471027112,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,480.00",,,,,,,
4471410164,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,960.00",,,,,,,
4470490243,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$161.79,,,,,,,
4471410090,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$10,402.00",,,,,,,
4471411448,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$7,252.00",,,,,,,
4471410380,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,296.00",,,,,,,
4471024693,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,197.50",,,,,,,
4471022126,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,149.37",,,,,,,
4471411550,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$7,490.00",,,,,,,
4470404612,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$14,140.20",,,,,,,
4471410433,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,100.00",,,,,,,
4471025822,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$26,272.40",,,,,,,
4471411653,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$448.00,,,,,,,
4471411448,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$7,252.00",,,,,,,
4471024706,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,870.00",,,,,,,
4471028529,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,708.00",,,,,,,
4471411345,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,708.00",,,,,,,
4471410555,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$23,846.00",,,,,,,
4471411109,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,779.00",,,,,,,
4471410454,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$17,150.00",,,,,,,
4471024699,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,009.70",,,,,,,
4471410691,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,423.00",,,,,,,
4470410997,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$9,697.30",,,,,,,
4471411914,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$19,829.00",,,,,,,
4471018293,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,464.00",,,,,,,
4470404320,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$9,939.72",,,,,,,
4471411159,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,009.00",,,,,,,
4471410167,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$10,716.00",,,,,,,
4471411050,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,750.00",,,,,,,
4471411673,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,351.00",,,,,,,
4471021163,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,829.70",,,,,,,
4470490155,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,024.02",,,,,,,
4471410626,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,296.00",,,,,,,
4471410139,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$6,300.00",,,,,,,
4471024729,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,349.27",,,,,,,
4471411768,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,750.00",,,,,,,
4471410322,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$20,582.00",,,,,,,
4471020471,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$19,658.25",,,,,,,
4471023601,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$793.10,,,,,,,
4471410817,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,675.00",,,,,,,
4471020491,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$281.76,,,,,,,
4471025311,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,258.64",,,,,,,
4471411788,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,715.00",,,,,,,
4471024486,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,840.30",,,,,,,
4471023240,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$898.05,,,,,,,
4470411977,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$9,697.30",,,,,,,
4471410239,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,425.50",,,,,,,
4471029143,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,682.00",,,,,,,
4470411003,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,333.51",,,,,,,
4471411400,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$924.00,,,,,,,
4471410892,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,128.00",,,,,,,
4471027687,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$11,592.00",,,,,,,
4471410797,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,144.00",,,,,,,
4471028149,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$420.00,,,,,,,
4471410598,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,960.00",,,,,,,
4470405892,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$599.94,,,,,,,
4471003261,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,590.12",,,,,,,
4471030721,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,193.50",,,,,,,
4471410169,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,100.00",,,,,,,
4471029535,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,970.00",,,,,,,
4471411685,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$715.00,,,,,,,
4470405487,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,836.38",,,,,,,
4471410992,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$700.00,,,,,,,
4470404320,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$9,939.72",,,,,,,
4471411159,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,009.00",,,,,,,
4471411673,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,351.00",,,,,,,
4471025317,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$268.88,,,,,,,
4471411281,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$9,765.00",,,,,,,
4471411914,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$19,829.00",,,,,,,
4471018293,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,464.00",,,,,,,
4471411575,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,558.00",,,,,,,
4471410555,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$23,846.00",,,,,,,
4471411109,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,779.00",,,,,,,
4471410454,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$17,150.00",,,,,,,
4471024699,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,009.70",,,,,,,
4471410691,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,423.00",,,,,,,
4471024706,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,870.00",,,,,,,
4471027725,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,708.00",,,,,,,
4471411345,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,708.00",,,,,,,
4471028529,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,708.00",,,,,,,
4471020471,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$19,658.25",,,,,,,
4471023601,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$793.10,,,,,,,
4471025311,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,258.64",,,,,,,
4471020491,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$281.76,,,,,,,
4471411788,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,715.00",,,,,,,
4471410322,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$20,582.00",,,,,,,
4471024486,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,840.30",,,,,,,
4470490155,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,024.02",,,,,,,
4471410139,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$6,300.00",,,,,,,
4471410626,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,296.00",,,,,,,
4471411768,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$1,750.00",,,,,,,
4471411400,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$924.00,,,,,,,
4470411003,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,333.51",,,,,,,
4471410892,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$2,128.00",,,,,,,
4471027687,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$11,592.00",,,,,,,
4471410797,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$18,144.00",,,,,,,
4471023240,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$898.05,,,,,,,
4471029143,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,682.00",,,,,,,
4471410239,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,425.50",,,,,,,
4471411685,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$715.00,,,,,,,
4471026320,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,460.15",,,,,,,
4471410992,STERILE SUPPLIES - Implantable Bone Screw/Anchor,$700.00,,,,,,,
4471411448,STERILE SUPPLIES - Implantable Bone Screw/Anchor,"$7,252.00",,,,,,,
4471030721,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,193.50",,,,,,,
4470403292,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$226.90,,,,,,,
4471029535,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,970.00",,,,,,,
4470405487,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$5,836.38",,,,,,,
4470405892,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$599.94,,,,,,,
4471026611,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$14,693.98",,,,,,,
4471018711,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$2,279.20",,,,,,,
4471410831,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,185.00",,,,,,,
4471028149,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$420.00,,,,,,,
4471016010,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$174.48,,,,,,,
4471027051,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$235.08,,,,,,,
4471410750,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$25,061.00",,,,,,,
4470490247,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$161.79,,,,,,,
4471019700,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$3,894.27",,,,,,,
4471023914,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$11,550.00",,,,,,,
4471026995,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$1,427.88",,,,,,,
4471021083,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,"$7,003.15",,,,,,,
4471024934,STERILE SUPPLIES - IMPLANTABLE BONE SCREW/ANCHOR,$228.22,,,,,,,
