Code,Description,Charge Amount,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
47191127.0,PHARMACY - UNCLASSIFIED DRUG,$163.80,,,,,,,,,,
47191390.0,PHARMACY - UNCLASSIFIED DRUG,$94.29,,,,,,,,,,
47178223.0,PHARMACY - UNCLASSIFIED DRUG,$70.00,,,,,,,,,,
47157987.0,PHARMACY - UNCLASSIFIED DRUG,$88.00,,,,,,,,,,
47156369.0,PHARMACY - UNCLASSIFIED DRUG,$114.00,,,,,,,,,,
47187836.0,PHARMACY - UNCLASSIFIED DRUG,$12.00,,,,,,,,,,
47174941.0,PHARMACY - UNCLASSIFIED DRUG,$343.00,,,,,,,,,,
47169867.0,PHARMACY - UNCLASSIFIED DRUG,$185.00,,,,,,,,,,
47191549.0,PHARMACY - UNCLASSIFIED DRUG,$298.95,,,,,,,,,,
47177837.0,PHARMACY - UNCLASSIFIED DRUG,$74.00,,,,,,,,,,
47178504.0,PHARMACY - UNCLASSIFIED DRUG,$70.00,,,,,,,,,,
47162235.0,PHARMACY - UNCLASSIFIED DRUG,$161.00,,,,,,,,,,
47177480.0,PHARMACY - UNCLASSIFIED DRUG,$78.00,,,,,,,,,,
47175757.0,PHARMACY - UNCLASSIFIED DRUG,$329.00,,,,,,,,,,
47171392.0,PHARMACY - UNCLASSIFIED DRUG,$677.00,,,,,,,,,,
47186861.0,PHARMACY - UNCLASSIFIED DRUG,$32.00,,,,,,,,,,
47172804.0,PHARMACY - UNCLASSIFIED DRUG,$290.00,,,,,,,,,,
47187828.0,PHARMACY - UNCLASSIFIED DRUG,$46.00,,,,,,,,,,
47153358.0,PHARMACY - UNCLASSIFIED DRUG,$20.00,,,,,,,,,,
47164173.0,PHARMACY - UNCLASSIFIED DRUG,$114.00,,,,,,,,,,
47167705.0,PHARMACY - UNCLASSIFIED DRUG,$185.00,,,,,,,,,,
47153424.0,PHARMACY - UNCLASSIFIED DRUG,$67.00,,,,,,,,,,
47162656.0,PHARMACY - UNCLASSIFIED DRUG,$114.00,,,,,,,,,,
47157987.0,PHARMACY - UNCLASSIFIED DRUG,$89.00,,,,,,,,,,
47188925.0,PHARMACY - UNCLASSIFIED DRUG,$40.00,,,,,,,,,,
47164173.0,PHARMACY - UNCLASSIFIED DRUG,$114.00,,,,,,,,,,
47188115.0,PHARMACY - UNCLASSIFIED DRUG,$288.00,,,,,,,,,,
47184981.0,PHARMACY - UNCLASSIFIED DRUG,$314.00,,,,,,,,,,
47166855.0,PHARMACY - UNCLASSIFIED DRUG,$185.00,,,,,,,,,,
47188024.0,PHARMACY - UNCLASSIFIED DRUG,$26.00,,,,,,,,,,
47186861.0,PHARMACY - UNCLASSIFIED DRUG,$32.00,,,,,,,,,,
47172804.0,PHARMACY - UNCLASSIFIED DRUG,$290.00,,,,,,,,,,
47187075.0,PHARMACY - UNCLASSIFIED DRUG,$363.00,,,,,,,,,,
47187836.0,PHARMACY - UNCLASSIFIED DRUG,$12.00,,,,,,,,,,
47190822.0,PHARMACY - UNCLASSIFIED DRUG,$27.90,,,,,,,,,,
47153911.0,PHARMACY - UNCLASSIFIED DRUG,$268.00,,,,,,,,,,
47187638.0,PHARMACY - UNCLASSIFIED DRUG,$482.00,,,,,,,,,,
47183975.0,PHARMACY - UNCLASSIFIED DRUG,$222.00,,,,,,,,,,
47165766.0,PHARMACY - UNCLASSIFIED DRUG,$138.00,,,,,,,,,,
47172754.0,PHARMACY - UNCLASSIFIED DRUG,$232.00,,,,,,,,,,
47185905.0,PHARMACY - UNCLASSIFIED DRUG,$152.00,,,,,,,,,,
47190582.0,PHARMACY - UNCLASSIFIED DRUG,$106.00,,,,,,,,,,
47155544.0,PHARMACY - UNCLASSIFIED DRUG,$147.00,,,,,,,,,,
47152400.0,PHARMACY - UNCLASSIFIED DRUG,$254.00,,,,,,,,,,
47191374.0,PHARMACY - UNCLASSIFIED DRUG,$341.80,,,,,,,,,,
47188115.0,PHARMACY - UNCLASSIFIED DRUG,$288.00,,,,,,,,,,
47155510.0,PHARMACY - UNCLASSIFIED DRUG,$147.00,,,,,,,,,,
47187752.0,PHARMACY - UNCLASSIFIED DRUG,$12.00,,,,,,,,,,
47176656.0,PHARMACY - UNCLASSIFIED DRUG,$78.00,,,,,,,,,,
47176276.0,PHARMACY - UNCLASSIFIED DRUG,$67.00,,,,,,,,,,
47173703.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$699.00,,,,,,,,,,
47187067.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47178546.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$243.00,,,,,,,,,,
47173729.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47173703.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$699.00,,,,,,,,,,
47178546.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$243.00,,,,,,,,,,
47173729.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47190475.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$97.00,,,,,,,,,,
47187067.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47178546.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$243.00,,,,,,,,,,
47173729.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47187067.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47187067.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47178546.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$243.00,,,,,,,,,,
47173703.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$699.00,,,,,,,,,,
47173729.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47173703.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$699.00,,,,,,,,,,
47178546.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$243.00,,,,,,,,,,
47173729.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47173703.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$699.00,,,,,,,,,,
47187067.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47173703.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$699.00,,,,,,,,,,
47173729.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47187067.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$374.00,,,,,,,,,,
47178546.0,PHARMACY - VANCOMYCIN INJECTION (ANTIBIOTIC),$243.00,,,,,,,,,,
47174339.0,PHARMACY - VITAMIN B-12 INJECTION (VITAMIN SUPPLEMENT),$20.00,,,,,,,,,,
47174339.0,PHARMACY - VITAMIN B-12 INJECTION (VITAMIN SUPPLEMENT),$20.00,,,,,,,,,,
47174339.0,PHARMACY - VITAMIN B-12 INJECTION (VITAMIN SUPPLEMENT),$20.00,,,,,,,,,,
47174339.0,PHARMACY - VITAMIN B-12 INJECTION (VITAMIN SUPPLEMENT),$20.00,,,,,,,,,,
47174339.0,PHARMACY - VITAMIN B-12 INJECTION (VITAMIN SUPPLEMENT),$20.00,,,,,,,,,,
47174339.0,PHARMACY - VITAMIN B-12 INJECTION (VITAMIN SUPPLEMENT),$20.00,,,,,,,,,,
47189204.0,PHARMACY - VORICONAZOLE INJECTION (ANTIFUNGAL),$347.00,,,,,,,,,,
47189204.0,PHARMACY - VORICONAZOLE INJECTION (ANTIFUNGAL),$347.00,,,,,,,,,,
47189204.0,PHARMACY - VORICONAZOLE INJECTION (ANTIFUNGAL),$347.00,,,,,,,,,,
47189204.0,PHARMACY - VORICONAZOLE INJECTION (ANTIFUNGAL),$347.00,,,,,,,,,,
47189204.0,PHARMACY - VORICONAZOLE INJECTION (ANTIFUNGAL),$347.00,,,,,,,,,,
47189204.0,PHARMACY - VORICONAZOLE INJECTION (ANTIFUNGAL),$347.00,,,,,,,,,,
47191093.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),$774.55,,,,,,,,,,
47191101.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),"$1,239.25",,,,,,,,,,
47191093.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),$774.55,,,,,,,,,,
47191101.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),"$1,239.25",,,,,,,,,,
47191093.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),$774.55,,,,,,,,,,
47191093.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),$774.55,,,,,,,,,,
47191093.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),$774.55,,,,,,,,,,
47191101.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),"$1,239.25",,,,,,,,,,
47191101.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),"$1,239.25",,,,,,,,,,
47191101.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),"$1,239.25",,,,,,,,,,
47191101.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),"$1,239.25",,,,,,,,,,
47191093.0,PHARMACY - ZARXIO INJECTION (WHITE BLOOD CELL STIMULATOR),$774.55,,,,,,,,,,
47183660.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$244.82,,,,,,,,,,
47183660.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$244.82,,,,,,,,,,
47183660.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$244.82,,,,,,,,,,
47183660.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$244.82,,,,,,,,,,
47183660.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$244.82,,,,,,,,,,
47183660.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$244.82,,,,,,,,,,
47174982.0,PHARMACY - ZIPRASIDONE INJECTION (ANTIPSYCHOTIC),$10.00,,,,,,,,,,
47700125.0,"PHYSICAL THERAPY - APPLICATION OF ULTRASOUND TO 1 OR MORE AREAS, EACH 15 MINUTES",$152.00,,,,,,,,,,
47700125.0,"PHYSICAL THERAPY - APPLICATION OF ULTRASOUND TO 1 OR MORE AREAS, EACH 15 MINUTES",$152.00,,,,,,,,,,
47700125.0,"PHYSICAL THERAPY - APPLICATION OF ULTRASOUND TO 1 OR MORE AREAS, EACH 15 MINUTES",$213.00,,,,,,,,,,
47700125.0,"PHYSICAL THERAPY - APPLICATION OF ULTRASOUND TO 1 OR MORE AREAS, EACH 15 MINUTES",$213.00,,,,,,,,,,
47700125.0,"PHYSICAL THERAPY - APPLICATION OF ULTRASOUND TO 1 OR MORE AREAS, EACH 15 MINUTES",$152.00,,,,,,,,,,
47700125.0,"PHYSICAL THERAPY - APPLICATION OF ULTRASOUND TO 1 OR MORE AREAS, EACH 15 MINUTES",$152.00,,,,,,,,,,
47713599.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$519.00,,,,,,,,,,
47713599.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$371.00,,,,,,,,,,
47713599.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$519.00,,,,,,,,,,
47713599.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$371.00,,,,,,,,,,
47713599.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$371.00,,,,,,,,,,
47713599.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$371.00,,,,,,,,,,
47713607.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 30 MINUTES",$547.00,,,,,,,,,,
47713607.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 30 MINUTES",$391.00,,,,,,,,,,
47713607.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 30 MINUTES",$391.00,,,,,,,,,,
47713607.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 30 MINUTES",$547.00,,,,,,,,,,
47713607.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 30 MINUTES",$391.00,,,,,,,,,,
47713607.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 30 MINUTES",$391.00,,,,,,,,,,
47713615.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 45 MINUTES",$574.00,,,,,,,,,,
47713615.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 45 MINUTES",$410.00,,,,,,,,,,
47713615.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 45 MINUTES",$574.00,,,,,,,,,,
47713615.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 45 MINUTES",$410.00,,,,,,,,,,
47713615.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 45 MINUTES",$410.00,,,,,,,,,,
47713615.0,"PHYSICAL THERAPY - EVALUATION OF PHYSICAL THERAPY, TYPICALLY 45 MINUTES",$410.00,,,,,,,,,,
47700224.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$199.00,,,,,,,,,,
47700190.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$200.00,,,,,,,,,,
47700224.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$142.00,,,,,,,,,,
47700224.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$142.00,,,,,,,,,,
47700190.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$280.00,,,,,,,,,,
47700190.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$200.00,,,,,,,,,,
47700190.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$200.00,,,,,,,,,,
47700190.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$200.00,,,,,,,,,,
47700224.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$199.00,,,,,,,,,,
47700224.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$142.00,,,,,,,,,,
47700190.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$280.00,,,,,,,,,,
47700224.0,"PHYSICAL THERAPY - MANUAL THERAPY TECHNIQUES TO 1 OR MORE REGIONS, EACH 15 MINUTES",$142.00,,,,,,,,,,
47713623.0,"PHYSICAL THERAPY - RE-EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$227.00,,,,,,,,,,
47713623.0,"PHYSICAL THERAPY - RE-EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$227.00,,,,,,,,,,
47713623.0,"PHYSICAL THERAPY - RE-EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$318.00,,,,,,,,,,
47713623.0,"PHYSICAL THERAPY - RE-EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$318.00,,,,,,,,,,
47713623.0,"PHYSICAL THERAPY - RE-EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$227.00,,,,,,,,,,
47713623.0,"PHYSICAL THERAPY - RE-EVALUATION OF PHYSICAL THERAPY, TYPICALLY 20 MINUTES",$227.00,,,,,,,,,,
47709787.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$286.00,,,,,,,,,,
47700133.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$204.00,,,,,,,,,,
47709787.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$423.00,,,,,,,,,,
47709787.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$204.00,,,,,,,,,,
47700133.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$204.00,,,,,,,,,,
47700133.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$303.00,,,,,,,,,,
47709787.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$204.00,,,,,,,,,,
47700133.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$146.00,,,,,,,,,,
47700133.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$146.00,,,,,,,,,,
47709787.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$286.00,,,,,,,,,,
47700133.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$146.00,,,,,,,,,,
47709787.0,"PHYSICAL THERAPY - REMOVAL OF TISSUE FROM WOUNDS, PER SESSION",$204.00,,,,,,,,,,
47709746.0,"PHYSICAL THERAPY - SELF-CARE OR HOME MANAGEMENT TRAINING, EACH 15 MINUTES",$146.00,,,,,,,,,,
47709746.0,"PHYSICAL THERAPY - SELF-CARE OR HOME MANAGEMENT TRAINING, EACH 15 MINUTES",$204.00,,,,,,,,,,
47709746.0,"PHYSICAL THERAPY - SELF-CARE OR HOME MANAGEMENT TRAINING, EACH 15 MINUTES",$146.00,,,,,,,,,,
47709746.0,"PHYSICAL THERAPY - SELF-CARE OR HOME MANAGEMENT TRAINING, EACH 15 MINUTES",$146.00,,,,,,,,,,
47709746.0,"PHYSICAL THERAPY - SELF-CARE OR HOME MANAGEMENT TRAINING, EACH 15 MINUTES",$204.00,,,,,,,,,,
47709746.0,"PHYSICAL THERAPY - SELF-CARE OR HOME MANAGEMENT TRAINING, EACH 15 MINUTES",$146.00,,,,,,,,,,
47700232.0,"PHYSICAL THERAPY - THERAPEUTIC ACTIVITIES TO IMPROVE FUNCTION WITH ONE-ON-ONE CONTACT BETWEEN PATIENT AND PROVIDER, EACH 15 MINUTES",$311.00,,,,,,,,,,
47700232.0,"PHYSICAL THERAPY - THERAPEUTIC ACTIVITIES TO IMPROVE FUNCTION WITH ONE-ON-ONE CONTACT BETWEEN PATIENT AND PROVIDER, EACH 15 MINUTES",$179.00,,,,,,,,,,
47700232.0,"PHYSICAL THERAPY - THERAPEUTIC ACTIVITIES TO IMPROVE FUNCTION WITH ONE-ON-ONE CONTACT BETWEEN PATIENT AND PROVIDER, EACH 15 MINUTES",$311.00,,,,,,,,,,
47700232.0,"PHYSICAL THERAPY - THERAPEUTIC ACTIVITIES TO IMPROVE FUNCTION WITH ONE-ON-ONE CONTACT BETWEEN PATIENT AND PROVIDER, EACH 15 MINUTES",$311.00,,,,,,,,,,
47700232.0,"PHYSICAL THERAPY - THERAPEUTIC ACTIVITIES TO IMPROVE FUNCTION WITH ONE-ON-ONE CONTACT BETWEEN PATIENT AND PROVIDER, EACH 15 MINUTES",$311.00,,,,,,,,,,
47700232.0,"PHYSICAL THERAPY - THERAPEUTIC ACTIVITIES TO IMPROVE FUNCTION WITH ONE-ON-ONE CONTACT BETWEEN PATIENT AND PROVIDER, EACH 15 MINUTES",$179.00,,,,,,,,,,
47700141.0,"PHYSICAL THERAPY - THERAPEUTIC EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",$298.00,,,,,,,,,,
47700141.0,"PHYSICAL THERAPY - THERAPEUTIC EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",$298.00,,,,,,,,,,
47700141.0,"PHYSICAL THERAPY - THERAPEUTIC EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",$298.00,,,,,,,,,,
47700141.0,"PHYSICAL THERAPY - THERAPEUTIC EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",$298.00,,,,,,,,,,
47700141.0,"PHYSICAL THERAPY - THERAPEUTIC EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",$122.00,,,,,,,,,,
47700141.0,"PHYSICAL THERAPY - THERAPEUTIC EXERCISE TO DEVELOP STRENGTH, ENDURANCE, RANGE OF MOTION, AND FLEXIBILITY, EACH 15 MINUTES",$122.00,,,,,,,,,,
47700174.0,"PHYSICAL THERAPY - THERAPEUTIC MASSAGE TO 1 OR MORE AREAS, EACH 15 MINUTES",$304.00,,,,,,,,,,
47700174.0,"PHYSICAL THERAPY - THERAPEUTIC MASSAGE TO 1 OR MORE AREAS, EACH 15 MINUTES",$426.00,,,,,,,,,,
47700174.0,"PHYSICAL THERAPY - THERAPEUTIC MASSAGE TO 1 OR MORE AREAS, EACH 15 MINUTES",$304.00,,,,,,,,,,
47700174.0,"PHYSICAL THERAPY - THERAPEUTIC MASSAGE TO 1 OR MORE AREAS, EACH 15 MINUTES",$304.00,,,,,,,,,,
47700174.0,"PHYSICAL THERAPY - THERAPEUTIC MASSAGE TO 1 OR MORE AREAS, EACH 15 MINUTES",$304.00,,,,,,,,,,
47700174.0,"PHYSICAL THERAPY - THERAPEUTIC MASSAGE TO 1 OR MORE AREAS, EACH 15 MINUTES",$426.00,,,,,,,,,,
47700158.0,"PHYSICAL THERAPY - THERAPEUTIC PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",$246.00,,,,,,,,,,
47700158.0,"PHYSICAL THERAPY - THERAPEUTIC PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",$146.00,,,,,,,,,,
47700158.0,"PHYSICAL THERAPY - THERAPEUTIC PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",$146.00,,,,,,,,,,
47700158.0,"PHYSICAL THERAPY - THERAPEUTIC PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",$146.00,,,,,,,,,,
47700158.0,"PHYSICAL THERAPY - THERAPEUTIC PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",$246.00,,,,,,,,,,
47700158.0,"PHYSICAL THERAPY - THERAPEUTIC PROCEDURE TO RE-EDUCATE BRAIN-TO-NERVE-TO-MUSCLE FUNCTION, EACH 15 MINUTES",$146.00,,,,,,,,,,
47700430.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$143.00,,,,,,,,,,
47709753.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$146.00,,,,,,,,,,
47700331.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47700331.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47700331.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$108.00,,,,,,,,,,
47700323.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47700323.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47709753.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$146.00,,,,,,,,,,
47700430.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$200.00,,,,,,,,,,
47709753.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$204.00,,,,,,,,,,
47700430.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$143.00,,,,,,,,,,
47700430.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$143.00,,,,,,,,,,
47700430.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$143.00,,,,,,,,,,
47700323.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$108.00,,,,,,,,,,
47709753.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$146.00,,,,,,,,,,
47700323.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47700331.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47700323.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47700323.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$108.00,,,,,,,,,,
47700331.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$77.00,,,,,,,,,,
47709753.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$204.00,,,,,,,,,,
47709753.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$146.00,,,,,,,,,,
47700430.0,"PHYSICAL THERAPY - Training In Use Of Orthotics For Arms, Legs, Or Trunk, Each 15 Minutes",$200.00,,,,,,,,,,
